user_id,product_id,rating
U063,P208,4.4
U063,P044,2.5
U063,P412,4.4
U063,P357,4.8
U063,P261,3.4
U063,P377,4.6
U063,P093,4.0
U063,P035,3.5
U063,P055,2.5
U063,P150,2.7
U063,P218,3.9
U063,P411,4.2
U064,P095,3.7
U064,P020,4.0
U064,P323,4.8
U064,P145,3.7
U064,P200,4.6
U064,P056,3.4
U064,P084,3.5
U064,P441,3.4
U064,P216,4.5
U064,P130,2.0
U064,P019,3.8
U064,P013,3.9
U064,P078,4.3
U064,P068,4.7
U064,P299,4.5
U064,P340,2.2
U064,P139,3.7
U064,P209,3.7
U064,P279,4.9
U064,P326,4.3
U064,P491,3.7
U064,P147,4.3
U064,P479,2.9
U064,P361,2.2
U064,P430,3.9
U064,P335,4.7
U064,P331,4.4
U064,P365,1.9
U064,P463,4.0
U064,P350,3.7
U064,P048,4.3
U064,P287,3.6
U064,P061,3.5
U064,P110,4.9
U064,P233,3.6
U064,P496,4.1
U064,P089,3.6
U064,P244,2.5
U064,P051,3.3
U065,P168,2.5
U065,P311,3.3
U065,P146,3.7
U065,P067,2.9
U065,P151,1.7
U065,P204,4.0
U065,P235,4.2
U065,P036,4.4
U065,P436,3.9
U065,P449,3.9
U065,P080,3.7
U065,P414,4.2
U065,P078,3.6
U065,P362,2.0
U065,P071,4.5
U065,P431,4.1
U065,P221,5.0
U065,P307,2.9
U065,P114,2.4
U065,P054,4.5
U065,P108,3.8
U065,P415,4.5
U065,P491,4.6
U065,P432,4.6
U065,P288,4.8
U065,P284,3.7
U065,P319,3.0
U065,P304,4.0
U065,P088,3.6
U065,P217,4.2
U065,P287,4.0
U065,P355,2.5
U065,P276,4.4
U065,P196,4.5
U065,P093,3.0
U065,P444,3.5
U065,P433,4.0
U065,P333,4.5
U065,P490,1.7
U066,P129,4.0
U066,P310,3.2
U066,P419,1.8
U066,P275,3.6
U066,P475,3.5
U066,P073,4.6
U066,P253,4.2
U066,P311,2.6
U066,P322,4.0
U066,P151,3.6
U066,P174,4.5
U066,P063,4.1
U066,P258,4.2
U066,P469,4.7
U066,P252,4.4
U066,P254,4.1
U066,P489,1.9
U066,P263,4.3
U066,P173,4.3
U066,P394,4.2
U066,P245,2.4
U066,P414,2.0
U066,P078,4.4
U066,P176,4.4
U066,P143,4.8
U066,P138,3.9
U066,P071,4.3
U066,P299,2.5
U066,P004,4.3
U066,P191,2.4
U066,P328,3.9
U066,P180,4.4
U066,P170,4.6
U066,P457,1.8
U066,P274,4.2
U066,P001,4.5
U066,P175,3.7
U066,P016,4.6
U066,P230,4.0
U066,P495,5.0
U066,P358,3.4
U066,P119,2.7
U066,P369,3.6
U066,P014,4.8
U066,P398,3.6
U066,P112,2.7
U066,P267,4.6
U066,P337,3.9
U066,P003,3.6
U066,P077,4.5
U066,P269,4.7
U066,P015,4.0
U066,P375,3.6
U066,P154,4.0
U066,P149,3.4
U066,P079,4.2
U066,P463,4.3
U066,P370,4.2
U067,P155,2.5
U067,P219,4.0
U067,P443,4.6
U067,P478,3.4
U067,P204,4.3
U067,P200,4.1
U067,P498,4.6
U067,P135,2.7
U067,P100,1.9
U067,P213,4.8
U067,P460,1.5
U067,P214,4.9
U067,P296,2.6
U067,P115,4.5
U067,P084,3.9
U067,P403,4.5
U067,P482,1.6
U067,P414,4.9
U067,P037,4.5
U067,P078,4.9
U067,P068,4.1
U067,P140,4.9
U067,P118,4.8
U067,P367,2.3
U067,P437,2.2
U067,P226,3.6
U067,P431,3.1
U067,P306,2.5
U067,P123,3.4
U067,P024,4.6
U067,P221,4.6
U067,P191,4.4
U067,P472,2.0
U067,P042,4.0
U067,P260,4.5
U067,P141,3.8
U067,P027,4.3
U067,P054,4.5
U067,P408,4.7
U067,P326,1.5
U067,P075,3.6
U067,P432,1.8
U067,P147,4.2
U067,P246,3.8
U067,P320,2.2
U067,P493,3.8
U067,P119,3.5
U067,P211,3.6
U067,P397,4.9
U067,P217,4.5
U067,P029,4.8
U067,P202,4.9
U067,P220,4.5
U067,P050,4.6
U067,P144,3.7
U067,P018,4.8
U067,P382,3.7
U067,P162,3.1
U067,P053,4.8
U067,P344,4.3
U068,P404,4.5
U068,P310,3.5
U068,P155,1.6
U068,P073,2.5
U068,P323,1.9
U068,P204,4.0
U068,P145,4.1
U068,P036,3.5
U068,P200,4.6
U068,P034,4.7
U068,P351,2.7
U068,P213,4.1
U068,P427,4.6
U068,P216,4.7
U068,P039,3.6
U068,P477,3.8
U068,P403,4.1
U068,P107,3.2
U068,P058,3.4
U068,P176,1.8
U068,P183,4.3
U068,P471,4.0
U068,P185,4.0
U068,P410,4.0
U068,P203,3.6
U068,P205,5.0
U068,P307,4.5
U068,P172,2.4
U068,P075,3.6
U068,P432,2.4
U068,P010,3.6
U068,P207,4.6
U068,P188,3.9
U068,P057,2.0
U068,P365,4.3
U068,P040,5.0
U068,P462,4.5
U068,P208,3.9
U068,P355,4.1
U068,P029,3.7
U068,P202,4.5
U068,P353,4.2
U068,P454,3.7
U068,P093,4.2
U068,P018,2.0
U068,P325,1.6
U068,P368,3.5
U068,P429,5.0
U068,P096,3.9
U068,P401,4.1
U068,P193,4.7
U068,P354,4.5
U069,P475,1.9
U069,P020,4.1
U069,P127,1.9
U069,P231,3.9
U069,P313,3.0
U069,P151,1.8
U069,P036,4.7
U069,P440,4.4
U069,P034,4.1
U069,P436,3.7
U069,P447,4.8
U069,P043,3.6
U069,P069,3.5
U069,P458,4.9
U069,P107,4.6
U069,P032,4.4
U069,P167,3.9
U069,P039,4.5
U069,P480,4.7
U069,P019,4.2
U069,P492,3.7
U069,P216,3.7
U069,P118,3.9
U069,P183,4.2
U069,P371,2.1
U069,P317,1.9
U069,P126,3.2
U069,P379,4.4
U069,P232,4.6
U069,P314,3.0
U069,P103,3.6
U069,P364,3.6
U069,P087,4.0
U069,P456,4.1
U069,P047,4.3
U069,P158,2.0
U069,P081,5.0
U069,P316,3.9
U069,P273,3.0
U069,P119,4.8
U069,P163,4.0
U069,P386,4.3
U069,P341,4.2
U069,P029,4.4
U069,P283,3.8
U069,P324,3.6
U069,P418,3.7
U069,P178,3.7
U069,P121,3.6
U069,P077,3.8
U069,P161,2.7
U069,P060,3.7
U069,P072,3.8
U069,P412,3.6
U069,P018,4.0
U069,P325,3.8
U069,P368,2.1
U069,P332,4.4
U069,P465,4.8
U069,P065,4.2
U070,P100,3.8
U070,P099,4.1
U070,P136,4.2
U070,P039,3.8
U070,P452,2.4
U070,P305,2.2
U070,P058,2.3
U070,P183,3.5
U070,P189,4.4
U070,P500,3.9
U070,P329,1.8
U070,P420,4.2
U070,P352,4.1
U070,P409,4.6
U070,P361,3.8
U070,P308,3.9
U070,P048,1.9
U070,P363,4.7
U070,P345,3.9
U070,P194,4.9
U070,P338,2.9
U070,P196,4.3
U070,P028,3.8
U070,P377,4.1
U070,P105,2.8
U070,P198,4.8
U070,P154,2.0
U070,P429,4.2
U070,P096,4.2
U070,P188,3.5
U070,P439,2.6
U071,P155,4.2
U071,P275,3.7
U071,P475,4.6
U071,P268,3.8
U071,P074,4.8
U071,P473,4.4
U071,P011,4.6
U071,P270,3.5
U071,P160,4.4
U071,P393,4.1
U071,P264,4.5
U071,P078,4.3
U071,P272,3.9
U071,P138,4.6
U071,P071,4.5
U071,P004,4.4
U071,P123,2.9
U071,P033,2.0
U071,P087,3.2
U071,P012,4.4
U071,P066,4.0
U071,P002,4.9
U071,P347,2.8
U071,P390,4.9
U071,P481,2.4
U071,P493,1.6
U071,P350,2.5
U071,P239,2.7
U071,P386,3.6
U071,P062,4.0
U071,P360,3.1
U071,P029,3.3
U071,P424,4.3
U071,P375,4.7
U071,P154,3.7
U071,P435,2.3
U071,P429,2.8
U071,P079,4.5
U071,P370,4.6
U071,P009,4.6
U072,P127,3.5
U072,P212,3.8
U072,P497,1.6
U072,P313,4.7
U072,P351,3.6
U072,P034,4.3
U072,P395,4.0
U072,P032,4.4
U072,P393,3.1
U072,P037,4.7
U072,P126,4.2
U072,P315,4.5
U072,P378,4.3
U072,P314,4.3
U072,P232,2.6
U072,P122,4.4
U072,P030,4.8
U072,P364,4.0
U072,P472,3.5
U072,P295,2.1
U072,P307,4.1
U072,P108,2.2
U072,P012,3.6
U072,P297,1.9
U072,P320,3.9
U072,P409,4.9
U072,P479,4.4
U072,P426,3.7
U072,P319,4.3
U072,P206,3.8
U072,P463,1.9
U072,P339,3.3
U072,P405,4.9
U072,P088,3.5
U072,P462,3.7
U072,P092,3.7
U072,P208,5.0
U072,P106,2.9
U072,P324,2.6
U072,P148,2.4
U072,P413,3.8
U072,P196,4.6
U072,P377,4.5
U072,P093,5.0
U072,P195,3.7
U072,P035,4.2
U072,P429,5.0
U072,P382,2.8
U072,P186,3.7
U072,P476,3.5
U072,P188,4.9
U072,P411,4.7
U072,P259,3.9
U072,P031,4.9
U073,P095,3.7
U073,P311,4.8
U073,P285,2.4
U073,P212,4.1
U073,P478,3.9
U073,P266,2.4
U073,P100,5.0
U073,P213,4.8
U073,P099,3.6
U073,P428,4.6
U073,P449,2.6
U073,P216,5.0
U073,P489,3.5
U073,P049,2.2
U073,P487,3.5
U073,P414,5.0
U073,P500,4.1
U073,P126,4.8
U073,P309,3.7
U073,P378,4.4
U073,P376,1.7
U073,P244,2.0
U073,P364,4.2
U073,P205,4.8
U073,P307,5.0
U073,P448,1.7
U073,P027,4.9
U073,P141,3.4
U073,P348,1.7
U073,P023,4.1
U073,P128,4.9
U073,P094,4.1
U073,P316,4.3
U073,P407,4.6
U073,P356,4.6
U073,P461,3.7
U073,P206,3.8
U073,P308,4.1
U073,P358,4.3
U073,P354,3.6
U073,P494,3.6
U073,P194,4.8
U073,P283,2.3
U073,P065,2.9
U073,P406,4.2
U073,P377,3.5
U073,P028,3.5
U073,P375,2.2
U073,P325,3.9
U073,P429,4.8
U073,P096,4.2
U073,P215,4.5
U073,P031,4.8
U074,P311,2.8
U074,P468,4.0
U074,P251,3.7
U074,P100,1.8
U074,P374,3.9
U074,P045,3.4
U074,P254,4.1
U074,P090,3.8
U074,P197,1.9
U074,P099,2.0
U074,P393,4.3
U074,P394,4.7
U074,P173,4.7
U074,P264,4.3
U074,P482,3.2
U074,P068,4.9
U074,P474,4.8
U074,P189,3.3
U074,P138,4.6
U074,P466,4.7
U074,P203,2.5
U074,P328,3.8
U074,P295,1.8
U074,P307,1.8
U074,P008,3.5
U074,P256,4.0
U074,P170,4.5
U074,P169,3.7
U074,P141,4.2
U074,P348,5.0
U074,P383,4.3
U074,P467,5.0
U074,P240,3.8
U074,P342,4.0
U074,P294,3.4
U074,P300,1.8
U074,P284,1.8
U074,P331,3.2
U074,P462,3.2
U074,P014,4.0
U074,P397,3.8
U074,P072,5.0
U074,P065,4.1
U074,P133,4.6
U074,P396,3.7
U074,P061,3.5
U074,P454,2.7
U074,P018,4.1
U074,P015,3.8
U074,P446,3.5
U074,P159,4.5
U074,P005,4.4
U074,P343,4.2
U074,P277,4.9
U074,P463,3.6
U074,P259,4.0
U074,P142,3.5
U074,P244,3.6
U074,P372,3.7
U075,P095,2.8
U075,P102,4.2
U075,P098,2.4
U075,P497,3.9
U075,P145,4.6
U075,P174,1.7
U075,P213,4.2
U075,P214,4.1
U075,P458,4.2
U075,P486,4.6
U075,P452,4.5
U075,P487,4.8
U075,P167,2.1
U075,P301,4.1
U075,P046,5.0
U075,P474,2.6
U075,P437,4.8
U075,P329,4.8
U075,P185,4.7
U075,P104,4.9
U075,P431,4.1
U075,P024,3.5
U075,P295,4.5
U075,P448,4.5
U075,P114,2.5
U075,P326,4.3
U075,P108,4.5
U075,P152,1.8
U075,P383,2.5
U075,P347,3.2
U075,P432,5.0
U075,P391,3.4
U075,P303,4.8
U075,P273,1.9
U075,P294,4.0
U075,P461,3.8
U075,P405,3.8
U075,P088,4.8
U075,P354,2.5
U075,P022,3.8
U075,P038,4.1
U075,P341,2.7
U075,P418,4.6
U075,P337,4.6
U075,P044,4.4
U075,P097,3.4
U075,P416,4.7
U075,P148,4.9
U075,P196,4.0
U075,P028,4.5
U075,P144,3.9
U075,P110,5.0
U075,P195,4.3
U075,P429,1.9
U075,P368,2.6
U075,P149,3.7
U075,P423,2.7
U075,P439,3.8
U076,P095,3.5
U076,P404,4.3
U076,P323,3.7
U076,P204,4.0
U076,P017,3.3
U076,P034,4.2
U076,P213,3.7
U076,P130,4.6
U076,P327,2.7
U076,P411,3.7
U076,P414,4.5
U076,P492,4.5
U076,P019,3.2
U076,P183,4.4
U076,P189,4.2
U076,P312,4.8
U076,P410,4.3
U076,P025,4.1
U076,P243,2.7
U076,P027,5.0
U076,P274,3.0
U076,P081,2.4
U076,P278,3.9
U076,P302,2.3
U076,P308,3.5
U076,P040,3.6
U076,P038,4.8
U076,P412,4.0
U076,P353,4.6
U076,P406,3.5
U076,P422,4.8
U076,P332,2.4
U076,P215,3.6
U077,P497,3.9
U077,P069,5.0
U077,P349,3.8
U077,P270,4.5
U077,P447,3.9
U077,P197,3.6
U077,P039,4.8
U077,P394,3.8
U077,P480,2.2
U077,P227,3.9
U077,P264,4.4
U077,P451,3.5
U077,P336,3.1
U077,P243,4.9
U077,P030,4.6
U077,P123,2.9
U077,P191,4.4
U077,P237,3.9
U077,P054,4.3
U077,P141,4.3
U077,P348,4.1
U077,P421,2.4
U077,P207,3.6
U077,P294,3.6
U077,P335,2.8
U077,P230,3.9
U077,P495,4.5
U077,P462,4.0
U077,P021,4.1
U077,P389,3.9
U077,P438,2.8
U077,P022,4.5
U077,P236,4.3
U077,P044,4.8
U077,P366,3.1
U077,P196,4.3
U077,P233,3.8
U077,P134,2.7
U077,P096,3.2
U077,P423,4.7
U077,P333,3.8
U078,P417,4.0
U078,P404,3.9
U078,P475,1.7
U078,P496,3.9
U078,P285,4.8
U078,P229,4.5
U078,P257,3.7
U078,P011,2.5
U078,P473,3.6
U078,P235,4.8
U078,P083,3.9
U078,P458,4.4
U078,P441,2.8
U078,P039,3.7
U078,P403,4.5
U078,P227,4.4
U078,P224,4.7
U078,P376,2.8
U078,P309,4.2
U078,P138,1.7
U078,P299,4.4
U078,P226,4.7
U078,P185,4.0
U078,P143,3.6
U078,P076,3.3
U078,P008,3.5
U078,P006,3.4
U078,P052,3.8
U078,P491,3.8
U078,P432,3.7
U078,P081,3.8
U078,P282,3.9
U078,P207,4.1
U078,P273,3.7
U078,P365,3.6
U078,P206,4.3
U078,P304,4.5
U078,P208,3.7
U078,P494,4.3
U078,P386,2.7
U078,P292,3.9
U078,P418,3.9
U078,P109,4.7
U078,P202,3.7
U078,P181,4.2
U078,P377,4.1
U078,P015,2.3
U078,P035,4.5
U078,P368,4.9
U078,P382,3.6
U078,P149,4.6
U078,P186,4.7
U078,P150,3.6
U078,P332,4.9
U078,P065,3.2
U079,P257,4.2
U079,P385,3.5
U079,P083,3.6
U079,P447,4.5
U079,P213,4.4
U079,P428,3.5
U079,P477,1.8
U079,P483,4.1
U079,P451,4.4
U079,P189,4.0
U079,P113,3.6
U079,P367,1.9
U079,P314,2.8
U079,P166,5.0
U079,P221,4.7
U079,P352,3.4
U079,P260,4.8
U079,P179,4.5
U079,P180,4.7
U079,P052,4.0
U079,P491,4.2
U079,P302,4.6
U079,P057,3.9
U079,P284,4.5
U079,P342,4.7
U079,P300,4.7
U079,P316,2.0
U079,P211,4.1
U079,P369,2.0
U079,P453,4.8
U079,P133,3.9
U079,P077,3.7
U079,P199,3.8
U079,P269,3.9
U079,P028,4.9
U079,P015,4.5
U079,P096,3.1
U079,P370,3.8
U079,P244,5.0
U080,P241,4.5
U080,P388,3.3
U080,P219,4.6
U080,P074,4.6
U080,P266,3.9
U080,P497,3.6
U080,P229,3.6
U080,P235,4.0
U080,P043,3.9
U080,P145,4.9
U080,P197,5.0
U080,P403,4.9
U080,P227,5.0
U080,P058,4.4
U080,P500,4.6
U080,P232,3.6
U080,P033,3.9
U080,P234,4.4
U080,P191,4.0
U080,P024,4.1
U080,P222,4.1
U080,P328,3.9
U080,P256,2.9
U080,P006,3.0
U080,P054,3.9
U080,P408,4.3
U080,P274,4.9
U080,P182,4.8
U080,P384,3.7
U080,P488,2.3
U080,P409,4.3
U080,P094,1.9
U080,P342,1.8
U080,P249,1.6
U080,P304,1.8
U080,P119,3.7
U080,P369,3.6
U080,P373,3.4
U080,P287,3.8
U080,P418,3.9
U080,P236,4.8
U080,P059,4.4
U080,P077,4.6
U080,P148,3.9
U080,P413,4.0
U080,P177,3.7
U080,P015,2.3
U080,P198,5.0
U080,P470,3.4
U080,P079,3.7
U080,P193,4.8
U080,P051,4.5
U081,P404,4.4
U081,P388,5.0
U081,P473,4.3
U081,P145,4.4
U081,P135,4.1
U081,P486,1.7
U081,P403,4.7
U081,P080,4.5
U081,P173,4.8
U081,P019,3.5
U081,P078,4.5
U081,P068,4.5
U081,P189,4.1
U081,P376,4.4
U081,P126,4.9
U081,P114,3.6
U081,P400,1.9
U081,P094,3.6
U081,P365,4.7
U081,P117,3.1
U081,P021,4.2
U081,P389,4.9
U081,P397,4.4
U081,P341,1.5
U081,P236,3.9
U081,P265,4.5
U081,P148,3.9
U081,P261,4.0
U081,P028,4.6
U081,P233,3.3
U081,P368,4.9
U081,P382,2.9
U081,P150,2.0
U081,P445,1.6
U082,P168,1.7
U082,P497,4.1
U082,P313,4.1
U082,P204,3.8
U082,P043,4.4
U082,P498,3.6
U082,P145,4.3
U082,P458,3.9
U082,P039,4.5
U082,P403,4.5
U082,P245,4.6
U082,P184,4.9
U082,P026,4.3
U082,P492,4.5
U082,P327,1.7
U082,P176,2.7
U082,P126,3.6
U082,P315,4.7
U082,P379,4.0
U082,P367,5.0
U082,P290,3.2
U082,P076,4.0
U082,P122,3.9
U082,P256,2.6
U082,P054,4.4
U082,P141,2.9
U082,P274,4.9
U082,P415,4.3
U082,P391,4.3
U082,P207,4.1
U082,P384,4.2
U082,P094,4.6
U082,P303,3.5
U082,P284,2.4
U082,P171,3.0
U082,P230,4.7
U082,P208,3.5
U082,P112,3.4
U082,P072,4.2
U082,P418,4.7
U082,P402,4.8
U082,P044,3.6
U082,P065,2.5
U082,P250,3.3
U082,P060,4.0
U082,P202,4.6
U082,P181,4.6
U082,P280,2.6
U082,P215,4.7
U082,P354,4.0
U082,P051,4.9
U082,P445,3.5
U082,P344,2.0
U083,P095,4.9
U083,P098,4.6
U083,P204,4.2
U083,P100,4.2
U083,P428,3.5
U083,P460,2.6
U083,P039,3.9
U083,P477,3.9
U083,P167,3.6
U083,P411,4.1
U083,P305,2.3
U083,P080,1.8
U083,P474,3.6
U083,P317,4.1
U083,P367,4.1
U083,P314,4.2
U083,P025,4.4
U083,P123,4.6
U083,P024,5.0
U083,P139,1.6
U083,P298,2.5
U083,P012,2.8
U083,P023,4.6
U083,P359,4.9
U083,P391,3.8
U083,P409,4.8
U083,P426,3.8
U083,P407,3.6
U083,P365,3.5
U083,P334,2.9
U083,P308,4.3
U083,P339,2.2
U083,P462,4.5
U083,P022,4.8
U083,P360,3.7
U083,P125,4.4
U083,P106,3.1
U083,P236,2.6
U083,P402,4.2
U083,P065,1.9
U083,P116,3.3
U083,P097,4.2
U083,P412,4.2
U083,P199,4.3
U083,P357,4.4
U083,P181,4.5
U083,P093,4.9
U083,P035,4.8
U083,P215,4.6
U084,P155,3.6
U084,P266,4.9
U084,P067,4.7
U084,P313,3.9
U084,P235,4.6
U084,P017,5.0
U084,P385,4.7
U084,P045,4.4
U084,P252,4.8
U084,P197,3.7
U084,P160,4.3
U084,P107,2.8
U084,P173,3.8
U084,P140,3.7
U084,P431,2.0
U084,P025,4.0
U084,P472,4.6
U084,P033,4.6
U084,P139,4.6
U084,P448,2.7
U084,P237,4.8
U084,P052,3.7
U084,P169,4.0
U084,P457,3.5
U084,P391,3.7
U084,P010,3.8
U084,P488,3.9
U084,P273,4.7
U084,P316,1.5
U084,P294,3.6
U084,P350,2.7
U084,P119,2.2
U084,P092,1.9
U084,P208,3.9
U084,P397,4.6
U084,P062,4.1
U084,P292,3.1
U084,P453,2.1
U084,P283,3.4
U084,P236,4.3
U084,P402,4.7
U084,P133,3.7
U084,P396,4.1
U084,P059,4.9
U084,P265,4.8
U084,P225,4.9
U084,P357,2.8
U084,P470,4.5
U084,P159,4.9
U084,P368,2.6
U084,P186,4.7
U084,P132,4.6
U084,P131,4.3
U085,P129,4.3
U085,P190,4.3
U085,P253,2.0
U085,P146,4.3
U085,P478,4.0
U085,P313,4.0
U085,P323,3.1
U085,P036,3.5
U085,P258,3.7
U085,P213,4.3
U085,P019,2.1
U085,P474,3.6
U085,P289,2.3
U085,P500,4.1
U085,P367,4.3
U085,P378,4.6
U085,P143,3.6
U085,P030,3.9
U085,P209,4.3
U085,P064,1.8
U085,P085,3.4
U085,P023,4.9
U085,P359,4.2
U085,P128,4.4
U085,P207,3.5
U085,P391,2.3
U085,P409,3.9
U085,P356,4.6
U085,P308,4.4
U085,P358,4.6
U085,P363,4.9
U085,P217,4.5
U085,P236,3.6
U085,P281,2.1
U085,P377,3.9
U085,P422,4.5
U085,P499,4.7
U085,P035,4.4
U085,P218,3.7
U085,P215,4.1
U086,P404,4.5
U086,P091,4.2
U086,P313,3.5
U086,P036,3.7
U086,P124,4.3
U086,P086,3.8
U086,P427,3.7
U086,P477,4.8
U086,P317,3.7
U086,P376,2.4
U086,P378,3.9
U086,P104,2.8
U086,P306,3.7
U086,P364,4.0
U086,P087,2.4
U086,P205,3.9
U086,P295,1.6
U086,P192,3.7
U086,P114,3.5
U086,P421,4.1
U086,P347,3.8
U086,P359,4.0
U086,P081,2.2
U086,P128,3.8
U086,P094,4.6
U086,P426,3.5
U086,P361,4.3
U086,P319,3.6
U086,P331,1.6
U086,P040,4.2
U086,P345,2.3
U086,P386,2.6
U086,P194,4.0
U086,P412,4.1
U086,P187,4.8
U086,P357,4.8
U086,P406,3.7
U086,P096,3.7
U086,P401,4.5
U086,P372,3.4
U087,P129,1.9
U087,P419,1.5
U087,P251,4.7
U087,P151,3.9
U087,P135,4.6
U087,P262,4.8
U087,P013,4.2
U087,P046,4.7
U087,P362,3.0
U087,P226,4.1
U087,P471,3.6
U087,P472,4.8
U087,P024,3.5
U087,P172,4.2
U087,P255,4.1
U087,P064,4.8
U087,P085,2.3
U087,P347,2.1
U087,P111,1.8
U087,P359,1.7
U087,P493,3.8
U087,P461,3.7
U087,P484,2.1
U087,P211,3.6
U087,P462,4.0
U087,P044,4.1
U087,P028,3.8
U087,P195,4.4
U087,P370,4.0
U087,P354,1.6
U087,P490,3.6
U087,P445,2.5
U088,P155,4.9
U088,P275,4.4
U088,P190,3.1
U088,P146,1.9
U088,P497,1.7
U088,P229,3.8
U088,P251,3.9
U088,P174,3.9
U088,P017,4.5
U088,P440,5.0
U088,P056,4.8
U088,P469,3.8
U088,P262,4.8
U088,P374,3.9
U088,P063,3.7
U088,P447,2.8
U088,P160,3.6
U088,P120,3.6
U088,P441,4.5
U088,P263,4.7
U088,P480,3.3
U088,P176,5.0
U088,P140,4.8
U088,P138,3.8
U088,P471,4.3
U088,P131,4.7
U088,P042,3.7
U088,P237,4.9
U088,P256,4.5
U088,P008,5.0
U088,P274,4.6
U088,P347,3.9
U088,P384,4.5
U088,P488,2.3
U088,P409,2.0
U088,P390,4.9
U088,P016,4.0
U088,P479,3.8
U088,P021,1.8
U088,P014,4.9
U088,P345,4.4
U088,P112,3.5
U088,P208,1.5
U088,P418,1.9
U088,P337,2.9
U088,P060,4.5
U088,P366,2.7
U088,P412,2.5
U088,P061,3.6
U088,P093,3.7
U088,P159,4.5
U088,P005,4.3
U088,P134,4.8
U088,P132,4.7
U088,P382,2.6
U088,P465,3.7
U088,P259,5.0
U088,P445,4.1
U089,P155,4.5
U089,P496,4.8
U089,P251,3.5
U089,P440,4.1
U089,P436,3.2
U089,P498,3.1
U089,P469,4.8
U089,P084,2.3
U089,P458,3.6
U089,P120,4.1
U089,P486,1.8
U089,P032,2.8
U089,P080,4.2
U089,P126,2.8
U089,P143,3.6
U089,P466,4.6
U089,P472,3.6
U089,P340,4.9
U089,P203,2.8
U089,P191,2.3
U089,P172,4.1
U089,P006,4.0
U089,P114,4.8
U089,P054,4.7
U089,P169,5.0
U089,P170,3.8
U089,P179,4.5
U089,P002,4.9
U089,P111,4.9
U089,P010,3.8
U089,P246,4.0
U089,P278,1.7
U089,P117,4.4
U089,P350,3.5
U089,P495,4.1
U089,P369,3.5
U089,P286,3.5
U089,P397,4.9
U089,P062,4.8
U089,P494,2.1
U089,P392,4.2
U089,P059,4.9
U089,P003,4.7
U089,P424,4.7
U089,P202,2.8
U089,P220,2.1
U089,P261,3.6
U089,P375,4.4
U089,P233,2.6
U089,P464,3.6
U089,P476,2.6
U089,P463,3.7
U089,P259,5.0
U089,P193,3.8
U089,P490,4.1
U089,P372,4.8
U090,P067,3.5
U090,P266,4.6
U090,P017,4.4
U090,P174,4.8
U090,P498,3.8
U090,P034,1.8
U090,P262,4.3
U090,P483,2.4
U090,P176,4.2
U090,P371,4.4
U090,P437,2.0
U090,P274,3.7
U090,P066,3.6
U090,P158,3.7
U090,P347,3.0
U090,P273,4.3
U090,P014,4.5
U090,P373,4.0
U090,P283,3.0
U090,P003,4.3
U090,P250,3.7
U090,P399,2.7
U090,P269,4.4
U090,P261,3.9
U090,P181,3.9
U090,P015,4.3
U090,P093,3.1
U090,P470,3.7
U090,P096,2.1
U090,P277,4.7
U090,P065,4.3
U091,P155,1.7
U091,P011,3.5
U091,P235,1.8
U091,P174,3.9
U091,P351,3.8
U091,P069,4.4
U091,P258,4.6
U091,P252,3.6
U091,P136,1.6
U091,P449,2.0
U091,P167,3.8
U091,P058,4.8
U091,P329,3.3
U091,P004,2.3
U091,P166,4.3
U091,P295,1.9
U091,P255,3.5
U091,P256,4.8
U091,P179,4.9
U091,P425,3.5
U091,P054,4.5
U091,P006,2.4
U091,P384,4.7
U091,P188,1.8
U091,P016,4.9
U091,P495,4.0
U091,P389,3.9
U091,P398,4.7
U091,P397,4.5
U091,P283,3.9
U091,P337,3.9
U091,P396,5.0
U091,P070,4.8
U091,P276,3.7
U091,P144,3.6
U091,P061,3.7
U091,P159,3.8
U091,P423,4.7
U091,P465,3.8
U091,P259,4.1
U091,P247,4.1
U092,P095,3.6
U092,P137,4.3
U092,P404,4.0
U092,P168,4.2
U092,P496,4.1
U092,P127,4.1
U092,P219,2.7
U092,P229,2.2
U092,P313,3.5
U092,P351,2.6
U092,P034,3.9
U092,P242,1.7
U092,P487,3.8
U092,P019,3.9
U092,P176,4.3
U092,P500,4.3
U092,P082,1.7
U092,P309,3.9
U092,P143,3.8
U092,P024,3.7
U092,P420,4.0
U092,P222,2.9
U092,P152,4.0
U092,P274,4.5
U092,P182,3.9
U092,P111,3.4
U092,P400,3.4
U092,P391,4.8
U092,P384,2.0
U092,P430,4.4
U092,P316,3.7
U092,P206,4.8
U092,P304,3.3
U092,P495,4.3
U092,P239,2.2
U092,P286,3.4
U092,P163,3.9
U092,P389,4.0
U092,P386,5.0
U092,P062,4.9
U092,P373,4.7
U092,P292,3.4
U092,P324,1.5
U092,P291,3.1
U092,P396,5.0
U092,P250,4.9
U092,P424,4.8
U092,P199,3.8
U092,P105,3.3
U092,P028,3.8
U092,P406,3.9
U092,P499,4.4
U092,P159,4.3
U092,P162,4.2
U092,P343,3.5
U092,P401,4.0
U092,P411,3.6
U092,P193,4.8
U092,P247,4.1
U093,P168,3.6
U093,P241,3.7
U093,P275,4.3
U093,P475,3.5
U093,P200,3.2
U093,P498,2.7
U093,P063,3.8
U093,P270,3.6
U093,P083,3.9
U093,P427,2.2
U093,P394,3.8
U093,P393,4.5
U093,P173,3.6
U093,P477,1.6
U093,P301,2.8
U093,P118,3.8
U093,P500,3.6
